X,Y,GT,K,TH,U,U_K,TH_K,U_TH,MDT,B01,B02,B03,B04,B05,B06,B07,R,G,B,TARGET,UNID,COD
638038.68,7975989.57,0.044296,1.54,14.67,4.58,3.0,9.92,0.3,1363.39,9754,9094,8707,8958,13406,15473,11676,126,108,117,2,Fm_BG,PP3csbg
637163.6800000003,7975927.070000001,0.049192,0.71,13.59,5.46,4.94,15.72,0.31,1358.25,9820,9239,9109,9565,14070,18094,14192,208,138,172,2,Fm_BG,PP3csbg
637226.1800000003,7975927.070000001,0.044878,0.48,15.07,5.38,5.03,16.66,0.3,1357.27,9925,9260,8969,9499,13245,16867,13261,169,120,151,2,Fm_BG,PP3csbg
637288.6800000003,7975927.070000001,0.045673000000000005,0.54,15.82,5.29,4.99,16.84,0.29,1356.72,10444,10010,9722,10333,14326,16568,13624,144,85,119,2,Fm_BG,PP3csbg
637351.1800000003,7975927.070000001,0.048369,0.68,16.41,5.24,4.86,16.49,0.29,1356.89,11581,11405,13171,14447,17713,20605,18064,141,81,111,2,Fm_BG,PP3csbg
637476.1800000003,7975927.070000001,0.054391,1.0,16.66,5.1,4.46,14.87,0.3,1356.95,9822,9212,9247,9783,14231,16311,12502,169,120,154,2,Fm_BG,PP3csbg
637538.68,7975927.070000001,0.05914,1.1,15.94,5.2,4.21,13.91,0.3,1355.87,9985,9357,9539,10157,14564,17237,13334,172,196,188,2,Fm_BG,PP3csbg
637601.1800000003,7975927.070000001,0.062988,1.18,15.29,5.3,3.96,12.93,0.31,1355.32,9858,9302,9198,9853,14280,17326,13063,178,168,177,2,Fm_BG,PP3csbg
637663.6800000003,7975927.070000001,0.064868,1.26,14.97,5.36,3.7,11.98,0.31,1355.12,9851,9310,9156,9713,14962,17531,13395,186,168,164,2,Fm_BG,PP3csbg
637726.1800000003,7975927.070000001,0.063836,1.36,14.84,5.37,3.45,11.1,0.31,1355.31,10089,9524,9463,10127,14498,17600,13652,102,186,98,2,Fm_BG,PP3csbg
637788.6800000003,7975927.070000001,0.061848,1.46,13.93,5.24,3.22,10.31,0.32,1356.18,9542,8866,8346,8607,12198,16897,12373,126,111,127,2,Fm_BG,PP3csbg
637851.1800000003,7975927.070000001,0.06328500000000001,1.59,13.22,5.09,3.04,9.67,0.32,1357.04,9468,8713,8267,8506,12189,16337,11800,102,161,119,2,Fm_BG,PP3csbg
637913.6800000003,7975927.070000001,0.06201,1.69,12.58,4.97,2.93,9.26,0.33,1357.75,9341,8593,8164,8134,13212,14344,10296,56,168,86,2,Fm_BG,PP3csbg
637976.1800000003,7975927.070000001,0.061063,1.69,12.23,4.84,2.93,9.2,0.33,1357.96,9116,8285,7931,7307,14501,11574,8389,23,95,22,2,Fm_BG,PP3csbg
638038.68,7975927.070000001,0.06075,1.54,12.72,4.6,3.09,9.61,0.33,1358.72,9243,8436,8006,7619,14493,12244,9008,53,70,60,2,Fm_BG,PP3csbg
637413.6800000003,7975927.070000001,0.050937,0.85,16.73,5.19,4.68,15.78,0.3,1357.39,10511,10045,10196,11197,14944,18913,15086,160,93,137,2,Fm_BG,PP3csbg
637226.1800000003,7975864.570000001,0.039872000000000005,0.4,13.56,5.17,5.78,17.32,0.33,1360.29,9774,9075,8977,9717,12884,16123,12762,153,94,119,2,Fm_BG,PP3csbg
637288.6800000003,7975864.570000001,0.038992,0.46,14.45,5.09,5.69,17.39,0.32,1360.23,10181,9631,9758,10482,13708,16959,13649,132,80,111,2,Fm_BG,PP3csbg
637351.1800000003,7975864.570000001,0.042105,0.6,15.1,5.08,5.5,16.93,0.33,1360.66,10783,10401,10339,11023,14597,18379,14913,135,73,115,2,Fm_BG,PP3csbg
637413.6800000003,7975864.570000001,0.045895,0.75,15.39,5.08,5.24,16.16,0.33,1361.1,9797,9069,9393,10093,13298,17576,13880,154,104,141,2,Fm_BG,PP3csbg
637476.1800000003,7975864.570000001,0.049251,0.87,15.11,4.99,4.97,15.22,0.33,1360.5100000000002,10175,9637,10279,11396,15187,17811,14524,166,125,154,2,Fm_BG,PP3csbg
637538.68,7975864.570000001,0.053413,0.96,14.32,5.0,4.69,14.21,0.33,1359.27,9913,9334,9225,9710,13628,16420,12626,141,120,134,2,Fm_BG,PP3csbg
637601.1800000003,7975864.570000001,0.058041,1.03,13.53,5.05,4.39,13.16,0.33,1358.25,10090,9580,9731,10448,15209,18603,14285,147,141,141,2,Fm_BG,PP3csbg
637663.6800000003,7975864.570000001,0.061786,1.11,13.03,5.11,4.09,12.12,0.34,1357.52,9878,9293,9320,9846,14315,17656,13900,160,171,159,2,Fm_BG,PP3csbg
637726.1800000003,7975864.570000001,0.06464500000000001,1.24,12.68,5.1,3.8,11.12,0.35,1357.09,9718,9095,8933,9248,12976,14835,11580,116,128,111,2,Fm_BG,PP3csbg
637788.6800000003,7975864.570000001,0.067034,1.4,12.03,5.02,3.53,10.22,0.35,1357.18,9610,8902,8518,8786,12211,15985,12047,169,171,164,2,Fm_BG,PP3csbg
637851.1800000003,7975864.570000001,0.06742100000000001,1.56,11.37,4.95,3.29,9.47,0.36,1357.33,9570,8886,8380,8714,12076,17201,12508,178,168,154,2,Fm_BG,PP3csbg
637913.6800000003,7975864.570000001,0.06993300000000001,1.71,10.64,4.93,3.13,8.98,0.36,1357.16,9491,8805,8295,8550,11897,16423,11988,191,191,177,2,Fm_BG,PP3csbg
637976.1800000003,7975864.570000001,0.072186,1.76,10.11,4.91,3.07,8.859999999999998,0.36,1356.87,9425,8721,8254,8401,12623,15807,11343,113,162,86,2,Fm_BG,PP3csbg
638038.68,7975864.570000001,0.070766,1.56,10.82,4.75,3.22,9.27,0.36,1357.59,8960,8100,7725,6865,15595,10269,7422,48,139,45,2,Fm_BG,PP3csbg
638101.18,7975864.570000001,0.065871,1.3,12.35,4.58,3.49,10.14,0.35,1359.6500000000005,9430,8734,8268,8250,12709,14878,10737,28,134,41,2,Fm_BG,PP3csbg
637226.1800000003,7975802.069999997,0.034223,0.35,12.02,4.83,6.69,18.21,0.36,1362.35,9747,9051,9060,9684,12871,15367,12431,147,98,119,2,Fm_BG,PP3csbg
637288.6800000003,7975802.069999997,0.029607,0.43,12.99,4.77,6.53,18.11,0.36,1362.83,9700,8973,8662,8967,12121,15925,12224,129,89,111,2,Fm_BG,PP3csbg
637351.1800000003,7975802.069999997,0.030003,0.58,13.69,4.81,6.24,17.52,0.36,1363.56,11111,10757,10918,12025,15384,19201,15418,129,68,111,2,Fm_BG,PP3csbg
637413.6800000003,7975802.069999997,0.036204,0.7,13.95,4.88,5.91,16.62,0.36,1364.23,10191,9504,10050,10652,14031,18266,14529,160,85,134,2,Fm_BG,PP3csbg
637476.1800000003,7975802.069999997,0.042218,0.78,13.4,4.76,5.59,15.63,0.36,1363.52,9591,8920,8428,8664,12216,15948,11953,126,85,123,2,Fm_BG,PP3csbg
637538.68,7975802.069999997,0.048052,0.83,12.5,4.68,5.26,14.53,0.37,1362.3,9795,9221,9070,9615,14014,16583,12890,141,111,141,2,Fm_BG,PP3csbg
637601.1800000003,7975802.069999997,0.054459,0.88,11.58,4.66,4.91,13.4,0.37,1361.2,12323,12125,13679,15437,18788,21559,17878,154,125,151,2,Fm_BG,PP3csbg
637663.6800000003,7975802.069999997,0.061763,0.94,10.91,4.7,4.56,12.26,0.37,1360.29,10075,9462,9261,9537,14697,16778,12977,160,149,148,2,Fm_BG,PP3csbg
637726.1800000003,7975802.069999997,0.068347,1.07,10.41,4.68,4.22,11.14,0.39,1359.9000000000005,10055,9515,9394,10198,13982,16392,13305,169,146,134,2,Fm_BG,PP3csbg
637788.6800000003,7975802.069999997,0.07357799999999999,1.24,9.94,4.66,3.89,10.11,0.4,1359.74,9679,8977,8661,8956,12597,15698,11865,112,93,123,2,Fm_BG,PP3csbg
637851.1800000003,7975802.069999997,0.07728600000000001,1.42,9.51,4.67,3.59,9.25,0.4,1359.69,9838,9190,9051,9787,13719,17350,13414,129,146,151,2,Fm_BG,PP3csbg
637913.6800000003,7975802.069999997,0.078274,1.61,9.07,4.72,3.37,8.69,0.41,1359.55,9654,8992,8543,9035,12651,16580,12194,190,186,184,2,Fm_BG,PP3csbg
637976.1800000003,7975802.069999997,0.078391,1.75,8.82,4.75,3.28,8.53,0.4,1359.17,9957,9425,8742,9192,12923,17636,13252,133,139,126,2,Fm_BG,PP3csbg
638038.68,7975802.069999997,0.07886699999999999,1.5,9.34,4.78,3.37,8.869999999999997,0.39,1359.2600000000002,9800,9251,9142,9784,14560,17976,13867,158,191,141,2,Fm_BG,PP3csbg
638101.18,7975802.069999997,0.074934,1.2,10.6,4.73,3.58,9.64,0.38,1360.22,9243,8527,8143,7929,14185,12534,9150,25,130,22,2,Fm_BG,PP3csbg
638163.6800000003,7975802.069999997,0.071702,0.92,12.34,4.65,3.84,10.73,0.36,1361.55,9432,8728,8232,8314,12206,14985,10950,66,150,110,2,Fm_BG,PP3csbg
638226.1800000003,7975802.069999997,0.067363,0.7,14.21,4.6,4.1,12.03,0.35,1362.88,9416,8738,8331,8425,13172,14640,10615,142,158,110,2,Fm_BG,PP3csbg
637288.6800000003,7975739.569999997,0.019872,0.44,11.51,4.29,7.5,18.95,0.4,1364.34,9493,8771,8255,8468,11723,15146,11370,102,73,77,2,Fm_BG,PP3csbg
637351.1800000003,7975739.569999997,0.01744,0.6,12.12,4.31,7.11,18.2,0.4,1365.13,10048,9534,9130,10062,13686,16721,13069,109,89,98,2,Fm_BG,PP3csbg
637413.6800000003,7975739.569999997,0.022425,0.68,12.15,4.34,6.72,17.2,0.4,1365.56,9533,8845,8213,8587,11914,16128,11907,132,80,119,2,Fm_BG,PP3csbg
637476.1800000003,7975739.569999997,0.035288,0.71,11.48,4.27,6.34,16.08,0.41,1365.35,9537,8823,8327,8623,12268,16346,12132,135,89,119,2,Fm_BG,PP3csbg
637538.68,7975739.569999997,0.045411,0.72,10.45,4.17,5.95,14.88,0.41,1364.73,10384,10039,9738,11073,15334,18424,14496,144,125,134,2,Fm_BG,PP3csbg
637601.1800000003,7975739.569999997,0.053331,0.73,9.39,4.09,5.53,13.64,0.41,1363.95,10221,9793,10231,11862,15311,19571,15843,160,141,154,2,Fm_BG,PP3csbg
637663.6800000003,7975739.569999997,0.06296,0.75,8.65,4.05,5.12,12.4,0.42,1363.29,10564,10054,10251,10864,15347,18720,15025,183,137,156,2,Fm_BG,PP3csbg
637726.1800000003,7975739.569999997,0.071018,0.84,8.21,4.11,4.73,11.18,0.43,1363.08,10305,9860,9699,10279,14599,18216,14631,183,146,162,2,Fm_BG,PP3csbg
637788.6800000003,7975739.569999997,0.076683,0.97,7.93,4.21,4.33,10.03,0.45,1363.13,9610,8950,8476,8816,12604,16469,12280,144,141,148,2,Fm_BG,PP3csbg
637851.1800000003,7975739.569999997,0.08046,1.12,7.78,4.34,3.95,9.04,0.46,1363.23,9551,8837,8398,8495,12708,14926,11063,99,88,123,2,Fm_BG,PP3csbg
637913.6800000003,7975739.569999997,0.08439400000000001,1.28,7.7,4.53,3.65,8.36,0.46,1363.36,9714,9064,8859,9083,13815,14798,11111,127,144,130,2,Fm_BG,PP3csbg
637851.1800000003,7975677.07,0.079823,0.75,6.31,4.0,4.38,8.880000000000003,0.51,1367.11,9634,9013,8685,9146,13677,15898,12118,135,98,115,2,Fm_BG,PP3csbg
637288.6800000003,7975677.07,0.028947000000000007,0.42,10.15,3.75,8.59,19.84,0.44,1365.1,9554,8891,8399,8793,12769,14682,11147,85,64,65,2,Fm_BG,PP3csbg
637351.1800000003,7975677.07,0.030884,0.61,10.62,3.74,8.08,18.9,0.44,1365.78,9527,8825,8313,8624,11934,15702,11715,99,73,90,2,Fm_BG,PP3csbg
637413.6800000003,7975677.07,0.034786000000000004,0.64,10.37,3.75,7.65,17.81,0.45,1366.25,9491,8792,8295,8592,11967,16000,11712,109,56,69,2,Fm_BG,PP3csbg
637476.1800000003,7975677.07,0.042717000000000005,0.63,9.56,3.71,7.21,16.56,0.45,1366.39,9507,8811,8328,8674,12128,16375,12234,126,85,111,2,Fm_BG,PP3csbg
637538.68,7975677.07,0.056161,0.61,8.36,3.63,6.74,15.22,0.46,1366.42,9741,9155,8712,9132,13323,16847,12783,132,89,111,2,Fm_BG,PP3csbg
637601.1800000003,7975677.07,0.062878,0.58,7.16,3.52,6.25,13.87,0.46,1366.2600000000002,9720,9100,8886,9471,13698,16377,12624,160,120,119,2,Fm_BG,PP3csbg
637663.6800000003,7975677.07,0.065674,0.54,6.49,3.41,5.78,12.55,0.47,1366.04,9948,9427,9556,10318,15218,17985,14047,172,120,148,2,Fm_BG,PP3csbg
637726.1800000003,7975677.07,0.07230700000000001,0.58,6.29,3.58,5.33,11.27,0.48,1366.28,9687,9020,8607,8831,12778,16672,12716,206,171,188,2,Fm_BG,PP3csbg
637788.6800000003,7975677.07,0.07716100000000001,0.65,6.23,3.77,4.86,10.02,0.5,1366.72,10291,9731,9922,10631,14966,18577,15401,186,146,169,2,Fm_BG,PP3csbg
637913.6800000003,7975677.07,0.081565,0.91,6.57,4.33,3.97,8.05,0.51,1367.53,9807,9192,9131,9527,13853,16147,12473,127,101,107,2,Fm_BG,PP3csbg
637288.6800000003,7975614.57,0.057429,0.31,8.859999999999998,3.28,9.85,20.83,0.48,1365.21,9989,9489,9773,10677,14107,17278,14173,82,129,82,2,Fm_BG,PP3csbg
637351.1800000003,7975614.57,0.061725,0.45,9.08,3.24,9.28,19.78,0.49,1365.89,9259,8476,8134,8154,15072,13036,9577,99,150,107,2,Fm_BG,PP3csbg
637413.6800000003,7975614.57,0.059608,0.51,8.68,3.24,8.76,18.51,0.5,1366.53,9447,8709,8403,8812,13577,15415,11589,112,85,95,2,Fm_BG,PP3csbg
637476.1800000003,7975614.57,0.057816999999999986,0.51,7.81,3.22,8.22,17.07,0.51,1367.02,9519,8854,8641,9054,13527,15770,12031,99,72,73,2,Fm_BG,PP3csbg
637538.68,7975614.57,0.070658,0.49,6.56,3.2,7.64,15.57,0.51,1367.48,9506,8835,8619,8908,13310,16217,12015,141,89,111,2,Fm_BG,PP3csbg
637601.1800000003,7975614.57,0.074817,0.46,5.27,3.18,7.05,14.08,0.51,1367.87,9613,8915,8677,9178,13327,16755,12775,154,98,115,2,Fm_BG,PP3csbg
637663.6800000003,7975614.57,0.07094400000000001,0.39,4.91,3.15,6.54,12.74,0.52,1368.13,9548,8850,8677,9190,13506,15809,12369,163,111,115,2,Fm_BG,PP3csbg
637726.1800000003,7975614.57,0.069213,0.35,4.89,3.27,6.04,11.44,0.54,1368.84,9589,8965,8625,8968,12579,16577,12731,186,141,156,2,Fm_BG,PP3csbg
637788.6800000003,7975614.57,0.073668,0.35,4.97,3.42,5.5,10.12,0.55,1369.8,10259,9818,10216,11427,15692,19426,15783,154,68,98,2,Fm_BG,PP3csbg
637851.1800000003,7975614.57,0.078227,0.41,5.14,3.66,4.92,8.859999999999998,0.56,1370.52,10108,9642,10154,11920,15880,18111,15465,163,128,134,2,Fm_BG,PP3csbg
637913.6800000003,7975614.57,0.080598,0.65,5.57,4.09,4.42,7.98,0.55,1371.08,10071,9627,9823,11046,15128,16942,14188,169,137,130,2,Fm_BG,PP3csbg
637288.6800000003,7975552.069999997,0.109204,0.19,7.61,2.95,11.21,21.9,0.53,1364.88,9515,8894,8742,9182,14087,15240,11877,99,85,90,2,Fm_BG,PP3csbg
637351.1800000003,7975552.069999997,0.093365,0.28,7.74,2.86,10.55,20.68,0.54,1365.71,9596,8964,8663,9124,13996,17603,12908,109,64,98,2,Fm_BG,PP3csbg
637413.6800000003,7975552.069999997,0.07673200000000001,0.36,7.21,2.86,9.97,19.23,0.55,1366.48,9651,8972,8692,9233,13279,18176,13522,85,161,82,2,Fm_BG,PP3csbg
637476.1800000003,7975552.069999997,0.066942,0.38,6.43,2.87,9.32,17.57,0.56,1367.12,9534,8839,8408,8751,12255,16713,12567,99,63,73,2,Fm_BG,PP3csbg
637538.68,7975552.069999997,0.073888,0.35,5.42,2.89,8.64,15.91,0.57,1367.88,9426,8707,8426,8555,13447,14511,10924,132,80,95,2,Fm_BG,PP3csbg
637601.1800000003,7975552.069999997,0.08214099999999999,0.3,4.43,2.97,7.97,14.37,0.57,1368.63,9516,8817,8718,9025,14512,15098,11670,147,89,115,2,Fm_BG,PP3csbg
637663.6800000003,7975552.069999997,0.082312,0.22,4.13,3.03,7.4,13.02,0.58,1369.31,9951,9492,9231,9751,15969,16960,13204,147,89,95,2,Fm_BG,PP3csbg
637726.1800000003,7975552.069999997,0.080441,0.17,4.17,3.14,6.83,11.7,0.59,1370.43,10414,9905,10510,11541,15528,19591,16438,144,98,119,2,Fm_BG,PP3csbg
637788.6800000003,7975552.069999997,0.078848,0.13,4.28,3.25,6.2,10.34,0.6,1371.93,9651,9025,8650,8869,13246,16554,13060,144,103,115,2,Fm_BG,PP3csbg
637851.1800000003,7975552.069999997,0.081339,0.18,4.47,3.43,5.49,8.94,0.61,1373.18,9577,8951,8796,9160,12615,16391,13181,157,124,134,2,Fm_BG,PP3csbg
637913.6800000003,7975552.069999997,0.087723,0.55,5.06,4.0,4.88,8.0,0.59,1374.3,10190,9845,10136,11419,15502,17053,14193,205,196,208,2,Fm_BG,PP3csbg
637351.1800000003,7975489.569999997,0.135394,0.21,6.29,2.69,12.1,21.84,0.6,1364.97,9596,8927,8668,8985,12857,16689,12800,163,94,127,2,Fm_BG,PP3csbg
637413.6800000003,7975489.569999997,0.109555,0.28,5.88,2.69,11.32,20.03,0.61,1365.81,9710,9040,8685,9004,12772,17287,13117,109,68,73,2,Fm_BG,PP3csbg
637476.1800000003,7975489.569999997,0.088121,0.29,5.37,2.68,10.47,18.04,0.62,1366.57,9607,8952,8556,8874,12442,17093,13024,116,50,52,2,Fm_BG,PP3csbg
637538.68,7975489.569999997,0.07725900000000001,0.25,4.78,2.7,9.63,16.17,0.63,1367.45,9497,8826,8471,8716,12523,16516,12533,112,60,73,2,Fm_BG,PP3csbg
637601.1800000003,7975489.569999997,0.081498,0.17,4.18,2.84,8.92,14.67,0.63,1368.55,9445,8744,8285,8432,12038,15877,12222,126,89,119,2,Fm_BG,PP3csbg
637663.6800000003,7975489.569999997,0.093554,0.11,3.96,3.02,8.29,13.36,0.63,1369.75,9393,8680,8148,8209,12790,14613,11342,172,125,137,2,Fm_BG,PP3csbg
637726.1800000003,7975489.569999997,0.099112,0.10203459449991208,4.06,3.22,7.66,12.09,0.63,1371.2,9655,8987,8671,9134,13339,16265,12692,190,186,184,2,Fm_BG,PP3csbg
637788.6800000003,7975489.569999997,0.097246,0.12,4.28,3.4,6.97,10.78,0.63,1373.28,9676,9038,8906,9539,13642,16491,13118,194,157,182,2,Fm_BG,PP3csbg
637851.1800000003,7975489.569999997,0.094753,0.28,4.62,3.66,6.15,9.36,0.63,1375.29,9627,9028,8884,9568,13276,16378,13238,208,144,184,2,Fm_BG,PP3csbg
637913.6800000003,7975489.569999997,0.099982,0.71,5.19,4.22,5.36,8.21,0.62,1377.3,9939,9443,9338,10466,14276,16785,14201,200,139,156,2,Fm_BG,PP3csbg
637413.6800000003,7975427.07,0.097371,0.26,4.86,2.74,12.62,20.72,0.66,1364.37,9695,9077,8692,9043,12861,17382,13181,157,138,141,2,Fm_BG,PP3csbg
637476.1800000003,7975427.07,0.090511,0.26,4.58,2.73,11.56,18.42,0.68,1365.22,9640,8951,8527,8832,12612,17037,12956,188,189,192,2,Fm_BG,PP3csbg
637538.68,7975427.07,0.077819,0.2,4.4,2.71,10.55,16.35,0.68,1366.22,9291,8552,7993,7772,14207,13782,10183,147,141,141,2,Fm_BG,PP3csbg
637601.1800000003,7975427.07,0.080057,0.12,4.14,2.92,9.81,14.97,0.67,1367.72,9412,8656,8258,8131,13095,15289,12094,135,125,115,2,Fm_BG,PP3csbg
637663.6800000003,7975427.07,0.086996,0.10203459449991208,4.11,3.19,9.14,13.78,0.67,1369.62,9484,8794,8408,8590,13018,16362,12210,96,108,86,2,Fm_BG,PP3csbg
637726.1800000003,7975427.07,0.098154,0.10203459449991208,4.34,3.48,8.49,12.61,0.67,1371.6,9531,8833,8484,8906,12449,16420,12946,69,54,29,2,Fm_BG,PP3csbg
637788.6800000003,7975427.07,0.115132,0.18,4.72,3.74,7.71,11.3,0.66,1374.0,9178,8413,7920,8077,13169,12044,9665,210,192,188,2,Fm_BG,PP3csbg
637851.1800000003,7975427.07,0.112981,0.45,5.22,4.0,6.77,9.82,0.65,1376.85,9749,9022,9143,9770,14375,14559,12239,184,122,151,2,Fm_BG,PP3csbg
637913.6800000003,7975427.07,0.10487,0.99,5.77,4.56,5.76,8.47,0.63,1379.82,9781,9171,9334,10185,14164,16099,13392,158,79,107,2,Fm_BG,PP3csbg
637476.1800000003,7975364.57,0.08645900000000001,0.29,3.92,3.08,12.52,18.72,0.72,1362.97,9056,8188,7655,7022,13971,11102,8179,178,178,182,2,Fm_BG,PP3csbg
637538.68,7975364.57,0.09474,0.23,4.0,3.11,11.46,16.79,0.72,1364.25,9234,8433,7837,7473,14225,12640,9297,116,137,115,2,Fm_BG,PP3csbg
637601.1800000003,7975364.57,0.096081,0.14,4.15,3.28,10.62,15.42,0.71,1366.23,9358,8659,8310,8343,12492,15560,11859,66,150,69,2,Fm_BG,PP3csbg
637663.6800000003,7975364.57,0.109379,0.10203459449991208,4.42,3.56,9.91,14.32,0.69,1368.74,9590,8923,8750,9087,13046,16594,12998,51,93,39,2,Fm_BG,PP3csbg
637726.1800000003,7975364.57,0.121728,0.12,4.84,3.9,9.22,13.24,0.69,1371.37,9428,8738,8451,8953,12268,16078,12791,141,168,127,2,Fm_BG,PP3csbg
637788.6800000003,7975364.57,0.137907,0.31,5.37,4.24,8.39,11.98,0.68,1374.17,9342,8672,8346,8790,11821,15615,12578,197,141,162,2,Fm_BG,PP3csbg
637851.1800000003,7975364.57,0.148006,0.72,5.96,4.5,7.25,10.36,0.66,1377.54,9467,8854,8900,9673,13818,15550,12645,155,109,126,2,Fm_BG,PP3csbg
637913.6800000003,7975364.57,0.12424,1.34,6.61,4.88,6.04,8.75,0.63,1381.41,9533,8899,8915,9487,14258,15368,12043,170,96,133,2,Fm_BG,PP3csbg
637476.1800000003,7975302.069999997,0.094652,0.35,3.41,3.58,13.14,18.58,0.76,1359.85,9242,8447,8098,7742,14179,13000,9387,109,165,127,2,Fm_BG,PP3csbg
637538.68,7975302.069999997,0.12062,0.27,3.77,3.63,12.09,16.94,0.75,1361.57,9547,8896,8421,8631,12290,16540,12689,40,161,35,2,Fm_BG,PP3csbg
637601.1800000003,7975302.069999997,0.136569,0.18,4.3,3.75,11.21,15.75,0.73,1364.1,9495,8814,8432,8725,12134,16331,12657,36,161,52,2,Fm_BG,PP3csbg
637663.6800000003,7975302.069999997,0.133985,0.14,4.9,3.99,10.45,14.75,0.71,1367.16,9428,8748,8483,8713,12714,15795,12067,99,128,90,2,Fm_BG,PP3csbg
637726.1800000003,7975302.069999997,0.15082,0.2,5.54,4.34,9.74,13.78,0.69,1370.28,9390,8692,8412,8882,12154,15070,11976,172,146,130,2,Fm_BG,PP3csbg
637788.6800000003,7975302.069999997,0.180595,0.45,6.21,4.7,8.869999999999997,12.57,0.68,1373.46,9410,8730,8566,9411,12867,14927,12134,160,141,141,2,Fm_BG,PP3csbg
637851.1800000003,7975302.069999997,0.182883,0.96,6.9,4.83,7.53,10.76,0.65,1377.5,9441,8790,8639,9099,13334,14029,10952,154,98,119,2,Fm_BG,PP3csbg
637913.6800000003,7975302.069999997,0.161392,1.64,7.65,5.03,6.13,8.9,0.63,1381.93,9476,8845,8787,9237,13834,14558,11344,129,56,98,2,Fm_BG,PP3csbg
637538.68,7975239.57,0.129796,0.28,3.82,4.08,12.39,16.84,0.77,1358.59,9714,9058,8772,9136,12409,17403,13812,56,168,90,2,Fm_BG,PP3csbg
637601.1800000003,7975239.57,0.172121,0.21,4.69,4.15,11.48,15.82,0.74,1361.66,9353,8608,8213,8399,11779,15944,12311,96,142,98,2,Fm_BG,PP3csbg
637663.6800000003,7975239.57,0.199193,0.19,5.55,4.33,10.65,14.89,0.71,1365.2,9385,8714,8341,8578,12234,15545,11896,147,115,130,2,Fm_BG,PP3csbg
637726.1800000003,7975239.57,0.19161,0.3,6.39,4.58,9.83,13.92,0.69,1368.84,9511,8872,8863,9648,13209,15129,12195,157,111,137,2,Fm_BG,PP3csbg
637788.6800000003,7975239.57,0.20407,0.6,7.18,4.81,8.78,12.55,0.67,1372.55,9460,8761,8430,8821,12176,14234,11268,129,84,98,2,Fm_BG,PP3csbg
637851.1800000003,7975239.57,0.223542,1.14,7.95,4.89,7.41,10.72,0.64,1376.78,9483,8781,8423,8615,12348,13825,10811,119,72,98,2,Fm_BG,PP3csbg
637913.6800000003,7975239.57,0.201614,1.84,8.75,4.97,5.97,8.81,0.62,1381.54,9490,8834,8406,8653,12314,14273,10869,106,62,86,2,Fm_BG,PP3csbg
637601.1800000003,7975177.07,0.15152000000000002,0.2,5.37,4.39,11.49,15.71,0.74,1359.19,9367,8623,8665,8822,14813,14166,11139,144,72,111,2,Fm_BG,PP3csbg
637663.6800000003,7975177.07,0.184312,0.21,6.39,4.55,10.55,14.75,0.71,1363.11,9488,8805,8580,8973,12574,15802,12112,119,60,90,2,Fm_BG,PP3csbg
637726.1800000003,7975177.07,0.207656,0.35,7.37,4.74,9.63,13.77,0.68,1366.96,9487,8832,8671,9211,13118,14745,11488,99,42,61,2,Fm_BG,PP3csbg
637788.6800000003,7975177.07,0.199906,0.69,8.25,4.86,8.45,12.26,0.65,1370.78,9548,8885,8555,8928,12728,14468,11132,129,68,98,2,Fm_BG,PP3csbg
637851.1800000003,7975177.07,0.206471,1.21,9.02,4.88,7.05,10.41,0.63,1375.06,9472,8773,8337,8521,12024,13827,10746,112,72,98,2,Fm_BG,PP3csbg
637913.6800000003,7975177.07,0.211221,1.86,9.67,4.89,5.64,8.55,0.6,1380.0,9531,8827,8293,8525,11779,13972,10672,103,87,98,2,Fm_BG,PP3csbg
637601.1800000003,7975114.570000001,0.131197,0.19,6.17,4.57,11.24,15.32,0.74,1356.63,9297,8515,8104,7938,13380,12841,9545,126,129,111,2,Fm_BG,PP3csbg
637663.6800000003,7975114.570000001,0.157107,0.23,7.28,4.74,10.19,14.29,0.7,1360.61,9497,8826,8569,9009,13092,15980,11918,92,115,73,2,Fm_BG,PP3csbg
637726.1800000003,7975114.570000001,0.177282,0.38,8.43,4.91,9.13,13.19,0.67,1364.4000000000005,9495,8851,8656,9176,13777,15179,11058,96,56,65,2,Fm_BG,PP3csbg
637788.6800000003,7975114.570000001,0.187648,0.72,9.34,4.99,7.91,11.69,0.64,1368.24,9495,8851,8657,9224,13701,14996,11014,109,60,69,2,Fm_BG,PP3csbg
637851.1800000003,7975114.570000001,0.190288,1.18,10.09,4.98,6.53,9.9,0.61,1372.54,9534,8871,8483,8767,12692,14623,11027,99,93,111,2,Fm_BG,PP3csbg
637913.6800000003,7975114.570000001,0.191503,1.75,10.65,4.95,5.19,8.14,0.58,1377.49,9378,8619,8079,8157,11592,14137,10584,100,96,98,2,Fm_BG,PP3csbg
637663.6800000003,7975052.07,0.134878,0.28,7.97,4.94,9.68,13.66,0.69,1357.96,9524,8838,8569,9027,13048,15885,11965,82,111,90,2,Fm_BG,PP3csbg
637726.1800000003,7975052.07,0.152085,0.42,9.31,5.17,8.54,12.51,0.65,1361.59,9487,8855,8669,9114,13687,14945,11111,92,111,86,2,Fm_BG,PP3csbg
637788.6800000003,7975052.07,0.167717,0.72,10.22,5.27,7.29,11.0,0.62,1364.97,9526,8849,8612,8948,13236,14929,11168,69,149,119,2,Fm_BG,PP3csbg
